activityId,workerId,date,companyName,establishmentName,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateOfRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating,marker
5e04e5bd7f4d13000258d6b9,5d5de453c11dd200025aa40b,2019-12-26,MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,1,2,1,0.33,0.67,3,,6,,ok
5e04e88d7f4d13000258d756,5dae645a554d5300020e450d,2019-12-26,MR. CRUMS,Mercadorama - Curitiba - Rebouças,2,5,2,0.4,1.0,5,,10,,ok
5e04e88d7f4d13000258d75a,5dae645a554d5300020e450d,2019-12-26,LOHN BIER,Mercadorama - Curitiba - Rebouças,4,10,5,0.33,0.83,12,,24,,ok
5e04e9e24490e600021a74cc,5cf6c994a68a4d0002e06fdf,2019-12-26,MOINHO DO NORDESTE,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,3,,6,,ok
5e04f24e7de7870002637881,5d1fa4239445ca0002ad77d8,2019-12-26,MOINHO DO NORDESTE,Condor - Curitiba - Torres,0,1,1,0.0,0.33,3,,6,,ok
5e04f43733e07f00021365c5,5dc1e88767625a0002d06324,2019-12-26,MOINHO DO NORDESTE,Condor - Ponta Grossa - Oficinas,0,2,0,0.0,0.67,3,,6,,ok
5e04fe2d2b1c9a000298f39a,5da71b107fb7170002ad6e33,2019-12-26,MOINHO DO NORDESTE,Condor -  Campo Largo - Loteamento São José,2,2,3,0.67,0.67,3,,6,,ok
5e05071783664000025b4710,5d16487bb67b2200027fd0b0,2019-12-26,MR. CRUMS,Big - Curitiba - Torres,0,0,1,0.0,0.0,5,,10,,ok
5e05071783664000025b4714,5d16487bb67b2200027fd0b0,2019-12-26,LOHN BIER,Big - Curitiba - Torres,7,12,7,0.58,1.0,12,,24,,ok
5e050c1e83664000025b4aed,5dc1e88767625a0002d06324,2019-12-26,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,3,,6,,ok
5e050f482b1c9a00029902fc,5d99276cbcbdb3000288059b,2019-12-26,MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,0,0,0,0.0,0.0,3,,6,,ok
5e0517a16e5c7f0002b3d38c,5da71b107fb7170002ad6e33,2019-12-26,MOINHO DO NORDESTE,Condor - Campo Largo - Centro,0,0,0,0.0,0.0,3,,6,,ok
5e0517a92b1c9a00029909d8,5de3d6c048d3f900024ea7e3,2019-12-26,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,1,0,0.0,0.33,3,,6,,ok
5e0519756e5c7f0002b3d41c,5d2b478afee3f400023e27af,2019-12-26,MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,3,,6,,ok
5e0523462b1c9a0002991313,5dd55e22d49b8e0002893a62,2019-12-26,MOINHO DO NORDESTE,Condor - Ponta Grossa - Jd. Carvalho,0,2,0,0.0,0.67,3,,6,,ok
5e052ecd83e08b0002b00504,5da5f89c3778a80002097293,2019-12-26,MOINHO DO NORDESTE,Condor - Curitiba - Brasília,0,1,0,0.0,0.33,3,,6,,ok
5e05334f83e08b0002b00950,5da9244397fc8600020d7556,2019-12-26,MR. CRUMS,Big - Curitiba - Av. Paraná,1,1,1,0.2,0.2,5,,10,,ok
5e05334f83e08b0002b00954,5da9244397fc8600020d7556,2019-12-26,LOHN BIER,Big - Curitiba - Av. Paraná,11,11,12,0.92,0.92,12,,24,,ok
5e0535d483e08b0002b00a8c,5daa32561f47c700024aa1f6,2019-12-26,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,,6,,ok
5e05362d6e5c7f0002b3dd2e,5daa32561f47c700024aa1f6,2019-12-26,MOINHO DO NORDESTE,Condor - Curitiba - Pinheirinho,0,1,1,0.0,0.33,3,,6,,ok
5e05468f83e08b0002b01321,5d90066411c9fd0002e7e431,2019-12-26,MR. CRUMS,Mercadorama - Curitiba - General Osório,5,5,5,1.0,1.0,5,,10,,ok
5e05468f83e08b0002b01325,5d90066411c9fd0002e7e431,2019-12-26,LOHN BIER,Mercadorama - Curitiba - General Osório,8,12,8,0.67,1.0,12,,24,,ok
5e05f0f9a27f4a000245d614,5da5f89c3778a80002097293,2019-12-27,ROOTS TO GO,Condor - Curitiba - Pinheirinho,0,5,0,0.0,1.0,5,,10,,ok
5e05f0f9a27f4a000245d610,5da5f89c3778a80002097293,2019-12-27,MOINHO DO NORDESTE,Condor - Curitiba - Pinheirinho,1,2,1,0.33,0.67,3,,6,,ok
5e060352c11a050002d607ca,5d94b47d7574da0002e493d5,2019-12-27,MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,3,,6,,ok
5e060352c11a050002d607ce,5d94b47d7574da0002e493d5,2019-12-27,ROOTS TO GO,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,5,,10,,ok
5e0609ea6177b00002a2b030,5dec10bef3609700028887a4,2019-12-27,ROOTS TO GO,Condor -  Maringá  - Av. Paranà,0,3,2,0.0,0.6,5,,10,,ok
5e0609ea6177b00002a2b02c,5dec10bef3609700028887a4,2019-12-27,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,,6,,ok
5e0617b1df3cec000235a034,5cdb523eb3429500346a8bcc,2019-12-27,MR. CRUMS,Mercadorama - Curitiba - Rebouças,0,2,0,0.0,0.4,5,,10,,ok
5e0617b1df3cec000235a038,5cdb523eb3429500346a8bcc,2019-12-27,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - Rebouças,3,3,3,1.0,1.0,3,,6,,ok
5e062882a96a7d00026593be,5cf6c994a68a4d0002e06fdf,2019-12-27,ROOTS TO GO,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,5,,10,,ok
5e0628dca96a7d00026594a1,5b4bc73d4505c5a1931a7f5f,2019-12-27,ROOTS TO GO,Condor - Curitiba - Novo Mundo,2,5,2,0.4,1.0,5,,10,,ok
5e0628dca96a7d000265949d,5b4bc73d4505c5a1931a7f5f,2019-12-27,MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,0,1,0,0.0,0.33,3,,6,,ok
5e063423cf816000029a9df7,5cf6c994a68a4d0002e06fdf,2019-12-27,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,3,,6,,ok
5e063783cf816000029a9f43,5cf6c994a68a4d0002e06fdf,2019-12-27,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,3,,6,,ok
5e063783cf816000029a9f47,5cf6c994a68a4d0002e06fdf,2019-12-27,ROOTS TO GO,Condor - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,5,,10,,ok
5e0648f4055e1e0002b19bdd,5d2b478afee3f400023e27af,2019-12-27,MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,3,,6,,ok
5e0648f4055e1e0002b19be1,5d2b478afee3f400023e27af,2019-12-27,ROOTS TO GO,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,5,,10,,ok
5e064baecf816000029ab42c,5d16487bb67b2200027fd0b0,2019-12-27,ROOTS TO GO,Condor - Curitiba - Torres,0,5,0,0.0,1.0,5,,10,,ok
5e064baecf816000029ab428,5d16487bb67b2200027fd0b0,2019-12-27,MOINHO DO NORDESTE,Condor - Curitiba - Torres,1,1,1,0.33,0.33,3,,6,,ok
5e06500ca452720002198355,5cbf7e97c988da0039803bfb,2019-12-27,ROOTS TO GO,Condor - Curitiba - Nilo Peçanha,0,2,0,0.0,0.4,5,,10,,ok
5e065171a4527200021983ac,5dfc12b34975bb0002888ec4,2019-12-27,MR. CRUMS,Walmart - Curitiba - Jardim das Américas,2,5,2,0.4,1.0,5,,10,,ok
5e065171a4527200021983b0,5dfc12b34975bb0002888ec4,2019-12-27,NOVILHO NOBRE (CÂMARA FRIA),Walmart - Curitiba - Jardim das Américas,2,3,2,0.67,1.0,3,,6,,ok
5e0656d8092ea70002174578,5de78cc8c46ae70002e60466,2019-12-27,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,,6,,ok
5e0656d8092ea7000217457c,5de78cc8c46ae70002e60466,2019-12-27,ROOTS TO GO,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,5,,10,,ok
5e065cc416b1630002da88bb,5dbed90ee618f600022692b7,2019-12-27,MR. CRUMS,Big - Curitiba - Portão,1,1,1,0.2,0.2,5,,10,,ok
5e065cc416b1630002da88bf,5dbed90ee618f600022692b7,2019-12-27,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Portão,0,0,0,0.0,0.0,3,,6,,ok
5e066aaecab1c40002582541,5de78cc8c46ae70002e60466,2019-12-27,MOINHO DO NORDESTE,Condor - Curitiba - Sítio Cercado,1,1,1,0.33,0.33,3,,6,,ok
5e066aaf16b1630002da90cc,5cf6c994a68a4d0002e06fdf,2019-12-27,MR. CRUMS,Big - Curitiba - Santa Felicidade,2,2,2,0.4,0.4,5,,10,,ok
5e066aaf16b1630002da90d0,5cf6c994a68a4d0002e06fdf,2019-12-27,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Santa Felicidade,1,1,1,0.33,0.33,3,,6,,ok
5e06713bc627c40002988c67,5cf955a7a5a53e0002640d8b,2019-12-27,MR. CRUMS,Big - Curitiba - Xaxim,0,0,1,0.0,0.0,5,,10,,ok
5e06713bc627c40002988c6b,5cf955a7a5a53e0002640d8b,2019-12-27,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Xaxim,0,0,1,0.0,0.0,3,,6,,ok
5e0671526bceac0002e87f55,5d94b47d7574da0002e493d5,2019-12-27,MOINHO DO NORDESTE,Condor - Fazenda Rio Grande,0,0,0,0.0,0.0,3,,6,,ok
5e0674b2c8362d0002f4d0b4,5dc1e88767625a0002d06324,2019-12-27,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,3,,6,,ok
5e0674b2c8362d0002f4d0b8,5dc1e88767625a0002d06324,2019-12-27,ROOTS TO GO,Condor - Ponta Grossa - Nova Rússia,0,5,0,0.0,1.0,5,,10,,ok
5e067c2d4524070002c873f5,5dd55e22d49b8e0002893a62,2019-12-27,MOINHO DO NORDESTE,Condor - Ponta Grossa - Jd. Carvalho,0,1,0,0.0,0.33,3,,6,,ok
5e067c2d4524070002c873f9,5dd55e22d49b8e0002893a62,2019-12-27,ROOTS TO GO,Condor - Ponta Grossa - Jd. Carvalho,0,5,0,0.0,1.0,5,,10,,ok
5e073f939eafbf000298b72c,5ce9c746b9a0660034769abd,2019-12-26,MR. CRUMS,Big - Curitiba - Xaxim,1,2,1,0.2,0.4,5,,10,,ok
5e073f939eafbf000298b730,5ce9c746b9a0660034769abd,2019-12-26,LOHN BIER,Big - Curitiba - Xaxim,4,12,4,0.33,1.0,12,,24,,ok
5e07518e9eafbf000298ba5b,5d1fffcea074a90002146a5e,2019-12-28,MR. CRUMS,Mercadorama - Curitiba - Batel,3,5,3,0.6,1.0,5,,10,,ok
5e07518e9eafbf000298ba5f,5d1fffcea074a90002146a5e,2019-12-28,LOHN BIER,Mercadorama - Curitiba - Batel,3,12,3,0.25,1.0,12,,24,,ok
5e075cb39eafbf000298bd60,5d1fffcea074a90002146a5e,2019-12-28,MR. CRUMS,Mercadorama - Curitiba - Comendador Araújo,2,5,2,0.4,1.0,5,,10,,ok
5e075cb39eafbf000298bd64,5d1fffcea074a90002146a5e,2019-12-28,LOHN BIER,Mercadorama - Curitiba - Comendador Araújo,3,12,3,0.25,1.0,12,,24,,ok
5e0769f72e835c0002a9b04d,5d1fffcea074a90002146a5e,2019-12-28,MR. CRUMS,Mercadorama - Curitiba - XV de Novembro,4,5,4,0.8,1.0,5,,10,,ok
5e0769f72e835c0002a9b051,5d1fffcea074a90002146a5e,2019-12-28,LOHN BIER,Mercadorama - Curitiba - XV de Novembro,7,12,7,0.58,1.0,12,,24,,ok
5e077f5638ead9000247fb77,5d1a41a00c2bf400022ff486,2019-12-28,MR. CRUMS,Big - Curitiba - Av. Paraná,2,2,2,0.4,0.4,5,,10,,ok
5e077f5638ead9000247fb7b,5d1a41a00c2bf400022ff486,2019-12-28,LOHN BIER,Big - Curitiba - Av. Paraná,5,11,5,0.42,0.92,12,,24,,ok
5e078069d09cec0002608f6d,5d1a41a00c2bf400022ff486,2019-12-28,MR. CRUMS,Mercadorama - Curitiba - Bacacheri,2,2,2,0.4,0.4,5,,10,,ok
5e078069d09cec0002608f71,5d1a41a00c2bf400022ff486,2019-12-28,LOHN BIER,Mercadorama - Curitiba - Bacacheri,1,11,1,0.08,0.92,12,,24,,ok
5e078cbdeeb6eb0002e3aba3,5d1a41a00c2bf400022ff486,2019-12-28,MR. CRUMS,Mercadorama - Curitiba - General Osório,2,2,2,0.4,0.4,5,,10,,ok
5e078cbdeeb6eb0002e3aba7,5d1a41a00c2bf400022ff486,2019-12-28,LOHN BIER,Mercadorama - Curitiba - General Osório,4,8,5,0.33,0.67,12,,24,,ok
5e0796f6255f5d0002dbc31a,5cf6c994a68a4d0002e06fdf,2019-12-28,MR. CRUMS,Big - Curitiba - Santa Felicidade,2,2,2,0.4,0.4,5,,10,,ok
5e0796f6255f5d0002dbc31e,5cf6c994a68a4d0002e06fdf,2019-12-28,LOHN BIER,Big - Curitiba - Santa Felicidade,7,8,7,0.58,0.67,12,,24,,ok
5e0799b9255f5d0002dbc43f,5d1f657ee97704000234ee22,2019-12-28,LOHN BIER,Big - Curitiba - Torres,7,12,7,0.58,1.0,12,,24,,ok
5e0799b9255f5d0002dbc43b,5d1f657ee97704000234ee22,2019-12-28,MR. CRUMS,Big - Curitiba - Torres,0,1,0,0.0,0.2,5,,10,,ok
5e07a16c255f5d0002dbc8b0,5d1fa4239445ca0002ad77d8,2019-12-28,MR. CRUMS,Walmart - Curitiba - Jardim das Américas,2,4,2,0.4,0.8,5,,10,,ok
5e07a16c255f5d0002dbc8b4,5d1fa4239445ca0002ad77d8,2019-12-28,LOHN BIER,Walmart - Curitiba - Jardim das Américas,4,11,4,0.33,0.92,12,,24,,ok
5e07b3cbeeb6eb0002e3bc69,5b4bc73d4505c5a1931a7f5f,2019-12-28,MR. CRUMS,Big - Curitiba - Portão,2,3,3,0.4,0.6,5,,10,,ok
5e07b3cbeeb6eb0002e3bc6d,5b4bc73d4505c5a1931a7f5f,2019-12-28,LOHN BIER,Big - Curitiba - Portão,7,12,7,0.58,1.0,12,,24,,ok
5e07baf1255f5d0002dbd70b,5de78cc8c46ae70002e60466,2019-12-28,MOINHO DO NORDESTE,Condor - Curitiba - Derosso,0,0,0,0.0,0.0,3,,6,,ok
5e07dc702826a600025da62e,5b4bc73d4505c5a1931a7f5f,2019-12-28,LOHN BIER,Big - Curitiba - Arthur Bernardes,12,12,12,1.0,1.0,12,,24,,ok
5e07dc702826a600025da62a,5b4bc73d4505c5a1931a7f5f,2019-12-28,MR. CRUMS,Big - Curitiba - Arthur Bernardes,1,3,2,0.2,0.6,5,,10,,ok
5e07e8109c390b0002272c70,5de78cc8c46ae70002e60466,2019-12-28,MR. CRUMS,Big - Curitiba - Xaxim,3,5,3,0.6,1.0,5,,10,,ok
5e07e8109c390b0002272c74,5de78cc8c46ae70002e60466,2019-12-28,LOHN BIER,Big - Curitiba - Xaxim,3,5,5,0.25,0.42,12,,24,,ok
5e07ed802826a600025dab19,5de3d6c048d3f900024ea7e3,2019-12-28,MOINHO DO NORDESTE,Condor - Curitiba - Wenceslau Braz,1,1,1,0.33,0.33,3,,6,,ok
5e09093ef54aec00020fd62f,5da5f89c3778a80002097293,2019-12-28,LOHN BIER,Big - Curitiba - Pinheirinho,2,12,2,0.17,1.0,12,,24,,ok
5e09093ef54aec00020fd62b,5da5f89c3778a80002097293,2019-12-28,MR. CRUMS,Big - Curitiba - Pinheirinho,2,2,2,0.4,0.4,5,,10,,ok
5e09e91318ea650002cba0e8,5cf6c994a68a4d0002e06fdf,2019-12-30,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,3,,6,,ok
5e0a0a8fd6c9f200023f1146,5d1a41a00c2bf400022ff486,2019-12-30,MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,1,1,1,0.33,0.33,3,,6,,ok
5e0a0d548fe7680002455fa1,5dbc21b2e883f000021556ce,2019-12-30,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,1,0,0.0,0.33,3,,6,,ok
5e0a12e516a0fa00029b7be4,5cbf7e97c988da0039803bfb,2019-12-30,MOINHO DO NORDESTE,Condor - Curitiba - Ahú,2,2,3,0.67,0.67,3,,6,,ok
5e0a1547109d15000245ceac,5cfd561517937800023253fe,2019-12-30,MOINHO DO NORDESTE,Condor - Fazenda Rio Grande,0,0,0,0.0,0.0,3,,6,,ok
5e0a1928109d15000245d118,5dbc21b2e883f000021556ce,2019-12-30,MOINHO DO NORDESTE,Condor - Curitiba - Sítio Cercado,1,1,2,0.33,0.33,3,,6,,ok
5e0a2764109d15000245d675,5da5f89c3778a80002097293,2019-12-30,MOINHO DO NORDESTE,Condor - Curitiba - Pinheirinho,1,2,1,0.33,0.67,3,,6,,ok
5e0a33e30b342d0002125f9d,5d1a41a00c2bf400022ff486,2019-12-30,MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,3,,6,,ok
5e0a4b225a27880002d260cb,5de3d6c048d3f900024ea7e3,2019-12-30,MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,0,0,0,0.0,0.0,3,,6,,ok
5e0a53450b342d0002126bba,5dd55e22d49b8e0002893a62,2019-12-30,MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,2,2,2,0.67,0.67,3,,6,,ok
5e0a6c5cb9ee4e0002819d39,5d1b8973b204600002a2b3c0,2019-12-30,MOINHO DO NORDESTE,Condor - Curitiba - São Braz,1,1,1,0.33,0.33,3,,6,,ok
5e0b2e6fa77dba0002a179fa,5dec10bef3609700028887a4,2019-12-31,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,3,,6,,ok
5e0b2e6fa77dba0002a179fe,5dec10bef3609700028887a4,2019-12-31,ROOTS TO GO,Condor -  Maringá - Av. Colombo,0,5,0,0.0,1.0,5,,10,,ok
5e0b471fa03e070002ad48a4,5dd55e22d49b8e0002893a62,2019-12-31,MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,2,2,2,0.67,0.67,3,,6,,ok
5e0b471fa03e070002ad48a8,5dd55e22d49b8e0002893a62,2019-12-31,ROOTS TO GO,Condor - Ponta Grossa - Centro,3,5,3,0.6,1.0,5,,10,,ok
5e0b47d7a03e070002ad48c3,5dec10bef3609700028887a4,2019-12-31,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,,6,,ok
5e0b47d7a03e070002ad48c7,5dec10bef3609700028887a4,2019-12-31,ROOTS TO GO,Condor -  Maringá  - Av. Paranà,0,5,0,0.0,1.0,5,,10,,ok
5e0b4932a03e070002ad48eb,5d1f657ee97704000234ee22,2019-12-31,MR. CRUMS,Mercadorama - Curitiba - General Osório,2,4,2,0.4,0.8,5,,10,,ok
5e0b4932a03e070002ad48ef,5d1f657ee97704000234ee22,2019-12-31,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - General Osório,3,3,3,1.0,1.0,3,,6,,ok
5e0b51c8a03e070002ad49ec,5db75e9d97eeab0002d66065,2019-12-31,MR. CRUMS,Walmart - Curitiba - Jardim das Américas,2,5,2,0.4,1.0,5,,10,,ok
5e0b51c8a03e070002ad49f0,5db75e9d97eeab0002d66065,2019-12-31,NOVILHO NOBRE (CÂMARA FRIA),Walmart - Curitiba - Jardim das Américas,2,3,2,0.67,1.0,3,,6,,ok
5e0b5207ee072a00025dcebd,5db75e9d97eeab0002d66065,2019-12-31,MR. CRUMS,Big - Curitiba - Av. das Torres,2,5,2,0.4,1.0,5,,10,,ok
5e0b5207ee072a00025dcec1,5db75e9d97eeab0002d66065,2019-12-31,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Av. das Torres,0,3,0,0.0,1.0,3,,6,,ok
5e0b5557a03e070002ad4ad7,5d1f657ee97704000234ee22,2019-12-31,MR. CRUMS,Mercadorama - Curitiba - Comendador Araújo,2,5,2,0.4,1.0,5,,10,,ok
5e0b5557a03e070002ad4adb,5d1f657ee97704000234ee22,2019-12-31,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - Comendador Araújo,3,3,3,1.0,1.0,3,,6,,ok
5e0b5c3da03e070002ad4cde,5dd55e22d49b8e0002893a62,2019-12-31,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,3,,6,,ok
5e0b5c3da03e070002ad4ce2,5dd55e22d49b8e0002893a62,2019-12-31,ROOTS TO GO,Condor - Ponta Grossa - Nova Rússia,0,5,0,0.0,1.0,5,,10,,ok
5e0b5ffdbf914300027504ec,5dd03193d974f4000213e579,2019-12-31,ROOTS TO GO,Condor - São José dos Pinhais - Centro,0,5,0,0.0,1.0,5,,10,,ok
5e0b5ffdbf914300027504e8,5dd03193d974f4000213e579,2019-12-31,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,,6,,ok
5e0b7351bf914300027507be,5dae1bdcfd8abd000253b680,2019-12-31,ROOTS TO GO,Condor - Curitiba - Umbará,1,3,1,0.2,0.6,5,,10,,ok
5e0b7351bf914300027507ba,5dae1bdcfd8abd000253b680,2019-12-31,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,1,2,1,0.33,0.67,3,,6,,ok
5e0b7bcea03e070002ad5608,5cf6c994a68a4d0002e06fdf,2019-12-31,MR. CRUMS,Big - Curitiba - Santa Felicidade,2,2,2,0.4,0.4,5,,10,,ok
5e0b7bcea03e070002ad560c,5cf6c994a68a4d0002e06fdf,2019-12-31,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,3,,6,,ok
5e0b7de2a03e070002ad56e8,5dc1e88767625a0002d06324,2019-12-31,ROOTS TO GO,Condor - Ponta Grossa - Jd. Carvalho,0,5,0,0.0,1.0,5,,10,,ok
5e0b7de2a03e070002ad56e4,5dc1e88767625a0002d06324,2019-12-31,MOINHO DO NORDESTE,Condor - Ponta Grossa - Jd. Carvalho,0,2,1,0.0,0.67,3,,6,,ok
5e0b855e12a49a0002863f47,5de3d6c048d3f900024ea7e3,2019-12-31,MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,0,1,0,0.0,0.33,3,,6,,ok
5e0b855e12a49a0002863f4b,5de3d6c048d3f900024ea7e3,2019-12-31,ROOTS TO GO,Condor - Curitiba - Novo Mundo,2,5,2,0.4,1.0,5,,10,,ok
5e0b93c9196a5e0002f38a1c,5cf6c994a68a4d0002e06fdf,2019-12-31,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,3,,6,,ok
5e0b93c9196a5e0002f38a20,5cf6c994a68a4d0002e06fdf,2019-12-31,ROOTS TO GO,Condor - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,5,,10,,ok
5e0b950f196a5e0002f38a2f,5dae1bdcfd8abd000253b680,2019-12-31,MR. CRUMS,Big - Curitiba - Xaxim,2,2,2,0.4,0.4,5,,10,,ok
5e0b950f196a5e0002f38a33,5dae1bdcfd8abd000253b680,2019-12-31,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Xaxim,2,3,2,0.67,1.0,3,,6,,ok
5e0ba153196a5e0002f38e22,5de3d6c048d3f900024ea7e3,2019-12-31,MOINHO DO NORDESTE,Condor - Curitiba - Pinheirinho,1,1,1,0.33,0.33,3,,6,,ok
5e0ba51e196a5e0002f38f2c,5daa32561f47c700024aa1f6,2019-12-31,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - Rebouças,3,3,3,1.0,1.0,3,,6,,ok
5e0ba51e196a5e0002f38f28,5daa32561f47c700024aa1f6,2019-12-31,MR. CRUMS,Mercadorama - Curitiba - Rebouças,1,5,1,0.2,1.0,5,,10,,ok
5e0bb0b6b43d1a0002a2879d,5de78cc8c46ae70002e60466,2019-12-31,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,2,0,0.0,0.67,3,,6,,ok
5e0bb0b6b43d1a0002a287a1,5de78cc8c46ae70002e60466,2019-12-31,ROOTS TO GO,Condor - Curitiba - João Bettega,1,1,1,0.2,0.2,5,,10,,ok
5e0bb415473e8e000294c212,5dcd1e4497f3a60002d3bcff,2019-12-31,ROOTS TO GO,Condor - Curitiba - Boa Vista,5,5,5,1.0,1.0,5,,10,,ok
5e0bb415473e8e000294c20e,5dcd1e4497f3a60002d3bcff,2019-12-31,MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,0,1,0,0.0,0.33,3,,6,,ok
5e0bb44fb43d1a0002a288da,5dcd1e4497f3a60002d3bcff,2019-12-31,MR. CRUMS,Mercadorama - Curitiba - Bacacheri,0,3,1,0.0,0.6,5,,10,,ok
5e0bb44fb43d1a0002a288de,5dcd1e4497f3a60002d3bcff,2019-12-31,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - Bacacheri,1,1,1,0.33,0.33,3,,6,,ok
5e0bb4504eaa9100024e7f40,5dcd1e4497f3a60002d3bcff,2019-12-31,MR. CRUMS,Mercadorama - Curitiba - Bacacheri,0,3,1,0.0,0.6,5,,10,,ok
5e0bb4504eaa9100024e7f44,5dcd1e4497f3a60002d3bcff,2019-12-31,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - Bacacheri,1,1,1,0.33,0.33,3,,6,,ok
5e0bba1502cc370002676edc,5daa32561f47c700024aa1f6,2019-12-31,MR. CRUMS,Big - Curitiba - Pinheirinho,1,1,1,0.2,0.2,5,,10,,ok
5e0bba1502cc370002676ee0,5daa32561f47c700024aa1f6,2019-12-31,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Pinheirinho,3,3,3,1.0,1.0,3,,6,,ok
5e0bba1902cc370002676ee6,5de3d6c048d3f900024ea7e3,2019-12-31,MOINHO DO NORDESTE,Condor - Curitiba - Wenceslau Braz,1,2,1,0.33,0.67,3,,6,,ok
5e0bc7bb751e5900021f759f,5dae1bdcfd8abd000253b680,2019-12-31,MR. CRUMS,Big - Curitiba - Portão,2,3,2,0.4,0.6,5,,10,,ok
5e0bc7bb751e5900021f75a3,5dae1bdcfd8abd000253b680,2019-12-31,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Portão,1,3,1,0.33,1.0,3,,6,,ok
5e0bca80751e5900021f75ff,5de78cc8c46ae70002e60466,2019-12-31,ROOTS TO GO,Condor - Curitiba - Marechal,1,1,1,0.2,0.2,5,,10,,ok
5e0bca80751e5900021f75fb,5de78cc8c46ae70002e60466,2019-12-31,MOINHO DO NORDESTE,Condor - Curitiba - Marechal,0,0,0,0.0,0.0,3,,6,,ok
5e0bca81b43d1a0002a2908e,5db75e9d97eeab0002d66065,2019-12-31,MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,3,,6,,ok
5e0bca81b43d1a0002a29092,5db75e9d97eeab0002d66065,2019-12-31,ROOTS TO GO,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,5,,10,,ok
5e0df7df87cb990002425eb2,5d90066411c9fd0002e7e431,2019-12-27,MR. CRUMS,Mercadorama - Curitiba - Comendador Araújo,0,0,0,0.0,0.0,5,,10,,ok
