activityId,date,workerId,companyName,establishmentName,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateOfRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating,marker
5e2691bb2437eb00021b9c1a,2020-01-13,5cc764c5e3cc6f00387529f3,MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,0,3,0,0.0,1.0,3,,6,2.0,1
5e26edb92d71e100027602d9,2020-01-21,5dec10bef3609700028887a4,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,2,0,0.0,0.67,3,,6,5.0,0
5e26fa09ff99f80002cd7b81,2020-01-21,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,1,0,0.0,0.33,3,,6,5.0,0
5e272e0e7915dc0002245fac,2020-01-21,5de7e593d0943c000243b8d8,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,2,0,0.0,0.67,3,,6,4.0,0
5e2753081727f700027341e7,2020-01-21,5dfc41c60c86380002cc5e8b,MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,0,1,0,0.0,0.33,3,,6,4.0,0
5e2753081727f700027341eb,2020-01-21,5dfc41c60c86380002cc5e8b,ROOTS TO GO,Condor - Curitiba - Cristo Rei,0,2,0,0.0,0.4,5,,10,4.0,0
5e2759a2f91c750002a3ab06,2020-01-21,5de3d6c048d3f900024ea7e3,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,,6,4.0,0
5e276f87f095ac0002b31ab8,2020-01-21,5dffe7a0c835730002398fa6,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,1,0,0.0,0.33,3,,6,2.0,1
5e27a97661f7c10002ab3689,2020-01-21,5dd2a665849da70002026762,ROOTS TO GO,Condor - Curitiba - Marechal,0,0,0,0.0,0.0,5,,10,2.0,1
5e27ab3e61f7c10002ab36ce,2020-01-21,5dd2a665849da70002026762,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,,6,2.5,0
5e299081e9669b00026f1a61,2020-01-23,5d1fa4239445ca0002ad77d8,MOINHO DO NORDESTE,Condor - Curitiba - Marechal,0,1,0,0.0,0.33,3,,6,4.0,0
5e2996e3054026000242a504,2020-01-23,5dea5a8b495b9d000273b486,MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,3,,6,3.0,0
5e299a686735e60002458022,2020-01-13,5d9490d3e200bb0002073e01,MOINHO DO NORDESTE,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,3,,6,4.0,0
5e299a686735e60002458026,2020-01-13,5d9490d3e200bb0002073e01,DOM ELISEO,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,7,,14,3.5,0
5e29aef03ff9bc0002d46a36,2020-01-23,5ce897b9b9a066003474ac32,MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,3,,6,4.0,0
5e29af896735e60002458e57,2020-01-23,5dd03193d974f4000213e579,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,1,0,0.0,0.33,3,,6,4.0,0
5e29af896735e60002458e5b,2020-01-23,5dd03193d974f4000213e579,DOM ELISEO,Condor - São José dos Pinhais - Rua Joinville,0,3,0,0.0,0.43,7,,14,4.5,0
5e29b0e13ff9bc0002d46aff,2020-01-23,5d669adf3a6c7e0002b841f0,MOINHO DO NORDESTE,Condor -  Londrina,0,1,0,0.0,0.33,3,,6,5.0,0
5e29b4d3d7f1a90002b9a879,2020-01-23,5df52cea512e9100022dcd7b,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,2,0,0.0,0.67,3,,6,4.0,0
5e29be073ff9bc0002d47381,2020-01-23,5dd03193d974f4000213e579,DOM ELISEO,Condor - São José dos Pinhais - Centro,0,6,0,0.0,0.86,7,,14,4.0,0
5e29c2e26735e60002459957,2020-01-13,5d9490d3e200bb0002073e01,DOM ELISEO,Condor - Ponta Grossa - Uvaranas,0,6,0,0.0,0.86,7,,14,3.5,0
5e29c2e26735e60002459953,2020-01-13,5d9490d3e200bb0002073e01,MOINHO DO NORDESTE,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,3,,6,3.5,0
5e29c5173ff9bc0002d47a14,2020-01-13,5d9490d3e200bb0002073e01,MOINHO DO NORDESTE,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,3,,6,3.0,0
5e29c5173ff9bc0002d47a18,2020-01-13,5d9490d3e200bb0002073e01,DOM ELISEO,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,7,,14,3.0,0
5e29caf76735e6000245a163,2020-01-23,5dec10bef3609700028887a4,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,1,0,0.0,0.33,3,,6,5.0,0
5e29cee33ff9bc0002d48451,2020-01-23,5d1d3f4a382ec300021c0d56,DOM ELISEO,Condor - Pinhais - Av. Jacob Macanhan,0,6,0,0.0,0.86,7,,14,4.0,0
5e29d54b6735e6000245ace7,2020-01-23,5d1574b198473f0002f113bc,MOINHO DO NORDESTE,Condor -  Araucária - Bairro Costeira,0,1,0,0.0,0.33,3,,6,5.0,0
5e29d5fb6735e6000245ad03,2020-01-20,5d9490d3e200bb0002073e01,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,3,,6,3.5,0
5e29d748d7f1a90002b9ae59,2020-01-23,5de6a61a0fff460002c0493f,MOINHO DO NORDESTE,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,3,,6,4.0,0
5e29d8773ff9bc0002d48aae,2020-01-23,5d16487bb67b2200027fd0b0,MOINHO DO NORDESTE,Condor - Curitiba - Brasília,0,1,0,0.0,0.33,3,,6,5.0,0
5e29d8a43ff9bc0002d48b13,2020-01-17,5d9490d3e200bb0002073e01,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,3,,6,3.5,0
5e29d8a43ff9bc0002d48b17,2020-01-17,5d9490d3e200bb0002073e01,ROOTS TO GO,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,5,,10,3.0,0
5e29da80a1165a00029e30c6,2020-01-16,5d9490d3e200bb0002073e01,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,3,,6,3.5,0
5e29da80a1165a00029e30ca,2020-01-16,5d9490d3e200bb0002073e01,DOM ELISEO,Condor - Ponta Grossa - Nova Rússia,0,4,1,0.0,0.57,7,,14,3.25,0
5e29dc4b6735e6000245af0a,2020-01-16,5d9490d3e200bb0002073e01,MOINHO DO NORDESTE,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,3,,6,3.5,0
5e29e810d976d00002831503,2020-01-23,5e1111c598775b0002236820,MOINHO DO NORDESTE,Condor -  Campo Mourão,0,0,0,0.0,0.0,3,,6,4.0,0
5e29ef9f5d2fa800028e2801,2020-01-23,5dfef76eac05ba000287efb5,MOINHO DO NORDESTE,Condor - Joinville - América,0,0,0,0.0,0.0,3,,6,3.5,0
5e29f8375d2fa800028e2c38,2020-01-23,5de6a61a0fff460002c0493f,MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,0,0,1,0.0,0.0,3,,6,5.0,0
5e29ff984996e800022e4edc,2020-01-23,5daa32561f47c700024aa1f6,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,,6,5.0,0
5e2a0b5a4996e800022e5a2e,2020-01-23,5dc1e88767625a0002d06324,DOM ELISEO,Condor - Ponta Grossa - Oficinas,0,0,1,0.0,0.0,7,,14,3.0,0
5e2a0e3c5d2fa800028e3304,2020-01-23,5e0fb5fa41abb700024869f9,MOINHO DO NORDESTE,Condor -  Castro,0,0,0,0.0,0.0,3,,6,4.0,0
5e2a14d45d2fa800028e361d,2020-01-23,5dffe7a0c835730002398fa6,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,3,,6,4.0,0
5e2a14d45d2fa800028e3621,2020-01-23,5dffe7a0c835730002398fa6,DOM ELISEO,Condor - Curitiba - João Bettega,0,4,0,0.0,0.57,7,,14,2.0,1
5e2a255b4996e800022e687c,2020-01-23,5dae645a554d5300020e450d,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,2,0,0.0,0.67,3,,6,3.0,0
5e2a30cf5d2fa800028e3e7d,2020-01-23,5dfef76eac05ba000287efb5,MOINHO DO NORDESTE,Condor - Joinville - Itaum,0,0,0,0.0,0.0,3,,6,4.0,0
5e2a30cf5d2fa800028e3e81,2020-01-23,5dfef76eac05ba000287efb5,ROOTS TO GO,Condor - Joinville - Itaum,0,5,0,0.0,1.0,5,,10,2.0,1
5e2a3e484f1d890002b5402e,2020-01-23,5d90066411c9fd0002e7e431,MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,0,2,1,0.0,0.67,3,,6,5.0,0
5e2a50f84996e800022e74eb,2020-01-23,5d1f657ee97704000234ee22,MOINHO DO NORDESTE,Condor - Campo Largo - Centro,0,0,2,0.0,0.0,3,,6,3.0,0
5e2aec19186d740002d46fa2,2020-01-24,5dec10bef3609700028887a4,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,1,0,0.0,0.33,3,,6,4.0,0
5e2aed73d563cb0002857543,2020-01-24,5dea5a8b495b9d000273b486,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Boa Vista,0,3,0,0.0,1.0,3,,6,5.0,0
5e2af281344f370002765cd3,2020-01-24,5db0ed3108a9ce00021639c6,MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,0,2,0,0.0,0.67,3,,6,4.0,0
5e2af367344f370002765df6,2020-01-24,5d92a44ddaf60800023761b3,MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,3,,6,4.0,0
5e2b0cf11bb2970002f6a51a,2020-01-24,5cc764c5e3cc6f00387529f3,DOM ELISEO,Condor - Curitiba - Sítio Cercado,0,5,0,0.0,0.71,7,,14,4.0,0
5e2b14bc1bb2970002f6aac9,2020-01-24,5de7e593d0943c000243b8d8,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,3,0,0.0,1.0,3,,6,4.0,0
5e2b1a871bb2970002f6af9e,2020-01-24,5e0147bd87e3f10002390449,MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,0,0,0,0.0,0.0,3,,6,4.5,0
5e2b1a871bb2970002f6afa2,2020-01-24,5e0147bd87e3f10002390449,ROOTS TO GO,Condor - Curitiba - Cristo Rei,0,0,0,0.0,0.0,5,,10,3.5,0
5e2b53abc3777f00028ac6f2,2020-01-24,5de3d6c048d3f900024ea7e3,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,2,0,0.0,0.67,3,,6,3.0,0
5e2b6997f1639800027808cb,2020-01-24,5dffe7a0c835730002398fa6,MOINHO DO NORDESTE,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,3,,6,4.0,0
5e2b6997f1639800027808cf,2020-01-24,5dffe7a0c835730002398fa6,ROOTS TO GO,Condor - Curitiba - Champagnat,0,3,0,0.0,0.6,5,,10,3.5,0
5e2b6a2b79147200029b20e3,2020-01-24,5d533d9b82b97900027d9c93,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,3,,6,4.5,0
5e2b78a966242c00020a83e8,2020-01-24,5de3d6c048d3f900024ea7e3,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Portão,0,3,0,0.0,1.0,3,,6,5.0,0
5e2bc00c6687680002ea65fa,2020-01-24,5da9244397fc8600020d7556,ROOTS TO GO,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,5,,10,4.0,0
5e2ca4ab60d9c90002982580,2020-01-25,5d1eb0ac05834f0002a6f85f,DOM ELISEO,Condor - Curitiba - Derosso,0,7,0,0.0,1.0,7,,14,4.0,0
5e2ef6959201b900024f3b6e,2020-01-27,5decd43d40714400025321fb,MOINHO DO NORDESTE,Condor - Curitiba - Cajuru,0,2,0,0.0,0.67,3,,6,2.5,0
5e2ef6959201b900024f3b72,2020-01-27,5decd43d40714400025321fb,DOM ELISEO,Condor - Curitiba - Cajuru,0,5,0,0.0,0.71,7,,14,3.0,0
5e2ef86d48ea5c000228b713,2020-01-27,5db1e96e6bfb460002e97388,MOINHO DO NORDESTE,Condor - Joinville - América,0,0,0,0.0,0.0,3,,6,2.0,1
5e2f01ddf770930002eaf185,2020-01-27,5d1d3f4a382ec300021c0d56,MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,0,2,0,0.0,0.67,3,,6,4.0,0
5e2f027906fe8a00023d33ff,2020-01-27,5e0d24ce283cdf00027c2c5d,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,3,,6,4.5,0
5e2f0518f770930002eaf3e1,2020-01-27,5db0ed3108a9ce00021639c6,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,1,1,0.0,0.33,3,,6,5.0,0
5e2f0bc806fe8a00023d382f,2020-01-27,5d1d3f4a382ec300021c0d56,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,2,0,0.0,0.67,3,,6,4.0,0
5e2f0bc806fe8a00023d3833,2020-01-27,5d1d3f4a382ec300021c0d56,DOM ELISEO,Condor - Pinhais - Av. Jacob Macanhan,0,6,0,0.0,0.86,7,,14,3.0,0
5e2f0ed8f770930002eaf915,2020-01-27,5dec10bef3609700028887a4,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,2,0,0.0,0.67,3,,6,3.0,0
5e2f1663c9ccf60002d1a37d,2020-01-27,5dec10bef3609700028887a4,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,3,,6,5.0,0
5e2f1a7a1e14210002582fa3,2020-01-27,5dd674384fe0c0000245ea16,MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,3,,6,5.0,0
5e2f1a7a1e14210002582fa7,2020-01-27,5dd674384fe0c0000245ea16,DOM ELISEO,Condor - Curitiba - Nilo Peçanha,0,6,0,0.0,0.86,7,,14,3.0,0
5e2f1a7a525a940002abad43,2020-01-27,5dd674384fe0c0000245ea16,DOM ELISEO,Condor - Curitiba - Nilo Peçanha,0,6,0,0.0,0.86,7,,14,2.5,0
5e2f23bcbc597800020066a9,2020-01-27,5de6a61a0fff460002c0493f,LOHN BIER,Walmart - Curitiba - Jardim das Américas,0,0,4,0.0,0.0,12,,24,5.0,0
5e2f23bcbc597800020066ad,2020-01-27,5de6a61a0fff460002c0493f,LOMAN COGUMELOS,Walmart - Curitiba - Jardim das Américas,0,0,8,0.0,0.0,10,,20,4.0,0
5e2f23bcbc597800020066b1,2020-01-27,5de6a61a0fff460002c0493f,NOVILHO NOBRE (CÂMARA FRIA),Walmart - Curitiba - Jardim das Américas,0,0,3,0.0,0.0,3,,6,2.0,1
5e2f35d3823eb30002d449b1,2020-01-27,5dea5a8b495b9d000273b486,NOVILHO NOBRE (CÂMARA FRIA),Walmart - Curitiba - Juvevê,0,3,0,0.0,1.0,3,,6,5.0,0
5e2f433190f33b0002f1ef37,2020-01-27,5dba2ec821b78d000233c88e,LOHN BIER,Mercadorama - Curitiba - Comendador Araújo,0,12,0,0.0,1.0,12,,24,4.0,0
5e2f433190f33b0002f1ef3f,2020-01-27,5dba2ec821b78d000233c88e,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - Comendador Araújo,0,3,0,0.0,1.0,3,,6,2.5,0
5e2f433190f33b0002f1ef3b,2020-01-27,5dba2ec821b78d000233c88e,LOMAN COGUMELOS,Mercadorama - Curitiba - Comendador Araújo,0,10,0,0.0,1.0,10,,20,2.0,1
5e2f4403d959f200028f6186,2020-01-27,5dba2ec821b78d000233c88e,LOMAN COGUMELOS,Mercadorama - Curitiba - XV de Novembro,0,10,0,0.0,1.0,10,,20,3.0,0
5e2f443cd959f200028f6192,2020-01-27,5ce9c746b9a0660034769abd,MOINHO DO NORDESTE,Condor - Curitiba - Torres,0,1,0,0.0,0.33,3,,6,5.0,0
5e2f4516d959f200028f61b2,2020-01-27,5dba2ec821b78d000233c88e,LOHN BIER,Mercadorama - Curitiba - General Osório,0,8,0,0.0,0.67,12,,24,2.5,0
5e2f4516d959f200028f61b6,2020-01-27,5dba2ec821b78d000233c88e,LOMAN COGUMELOS,Mercadorama - Curitiba - General Osório,0,10,0,0.0,1.0,10,,20,2.5,0
5e2f4516d959f200028f61ba,2020-01-27,5dba2ec821b78d000233c88e,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - General Osório,0,3,0,0.0,1.0,3,,6,2.5,0
5e2f5ef174aa9c0002f1a735,2020-01-27,5dd55e22d49b8e0002893a62,MOINHO DO NORDESTE,Condor -  Castro,0,0,0,0.0,0.0,3,,6,3.5,0
5e2f6ca8d993b50002cd2c15,2020-01-27,5dba2ec821b78d000233c88e,LOMAN COGUMELOS,Big - Curitiba - Portão,0,10,0,0.0,1.0,10,,20,3.0,0
5e2f6ca8d993b50002cd2c11,2020-01-27,5dba2ec821b78d000233c88e,LOHN BIER,Big - Curitiba - Portão,0,12,0,0.0,1.0,12,,24,4.0,0
5e2f6ca9d993b50002cd2c19,2020-01-27,5dba2ec821b78d000233c88e,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Portão,0,3,0,0.0,1.0,3,,6,3.0,0
5e2f72c2e3b3b4000284eabe,2020-01-27,5dba2fb37e1b730002b70db8,MOINHO DO NORDESTE,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,3,,6,3.5,0
5e2f77f5e3b3b4000284ecf7,2020-01-27,5de3d6c048d3f900024ea7e3,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,2,0,0.0,0.67,3,,6,5.0,0
5e30232cdba5cb0002abd15e,2020-01-28,5db0ed3108a9ce00021639c6,ROOTS TO GO,Condor - Curitiba - Umbará,0,5,0,0.0,1.0,5,,10,5.0,0
5e30232cdba5cb0002abd15a,2020-01-28,5db0ed3108a9ce00021639c6,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,2,0,0.0,0.67,3,,6,5.0,0
5e303cdad335a80002d1e49d,2020-01-28,5d1eb0ac05834f0002a6f85f,MOINHO DO NORDESTE,Condor - Curitiba - Wenceslau Braz,0,1,0,0.0,0.33,3,,6,4.5,0
5e303cdad335a80002d1e4a1,2020-01-28,5d1eb0ac05834f0002a6f85f,DOM ELISEO,Condor - Curitiba - Wenceslau Braz,0,6,0,0.0,0.86,7,,14,4.0,0
5e304038d390c1000228af49,2020-01-28,5de7a14fccd3f400029548b6,MOINHO DO NORDESTE,Condor - Araucária - BR,0,1,0,0.0,0.33,3,,6,5.0,0
5e30490a820add000291d592,2020-01-28,5d1eb0ac05834f0002a6f85f,MOINHO DO NORDESTE,Condor - Curitiba - Derosso,0,1,0,0.0,0.33,3,,6,5.0,0
5e30490a820add000291d596,2020-01-28,5d1eb0ac05834f0002a6f85f,DOM ELISEO,Condor - Curitiba - Derosso,0,7,0,0.0,1.0,7,,14,3.0,0
5e305624d390c1000228babd,2020-01-28,5d92a44ddaf60800023761b3,MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,3,,6,5.0,0
5e305624d390c1000228bac1,2020-01-28,5d92a44ddaf60800023761b3,ROOTS TO GO,Condor - Curitiba - Santa Cândida,0,0,2,0.0,0.0,5,,10,5.0,0
5e305e3b05720a000218c581,2020-01-28,5ce897b9b9a066003474ac32,MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,3,,6,5.0,0
5e306de74059840002451b1a,2020-01-28,5d1fa4239445ca0002ad77d8,ROOTS TO GO,Condor - Curitiba - Torres,0,5,0,0.0,1.0,5,,10,5.0,0
5e306de74059840002451b16,2020-01-28,5d1fa4239445ca0002ad77d8,MOINHO DO NORDESTE,Condor - Curitiba - Torres,0,0,1,0.0,0.0,3,,6,5.0,0
5e30772ef7fa900002337fd5,2020-01-28,5dd03193d974f4000213e579,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,,6,5.0,0
5e30772ef7fa900002337fd9,2020-01-28,5dd03193d974f4000213e579,ROOTS TO GO,Condor - São José dos Pinhais - Centro,0,4,0,0.0,0.8,5,,10,5.0,0
5e307c9ff7fa90000233810a,2020-01-28,5dd03193d974f4000213e579,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,1,0,0.0,0.33,3,,6,5.0,0
5e307c9ff7fa90000233810e,2020-01-28,5dd03193d974f4000213e579,ROOTS TO GO,Condor - São José dos Pinhais - Rua Joinville,0,5,0,0.0,1.0,5,,10,5.0,0
5e30862fe318320002a6dc9e,2020-01-28,5de7a14fccd3f400029548b6,MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,0,1,0,0.0,0.33,3,,6,4.0,0
5e30862fe318320002a6dca2,2020-01-28,5de7a14fccd3f400029548b6,ROOTS TO GO,Condor - Curitiba - Nilo Peçanha,0,1,0,0.0,0.2,5,,10,4.5,0
5e30b1b301db880002518884,2020-01-28,5dc1e88767625a0002d06324,ROOTS TO GO,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,5,,10,4.5,0
5e30cdb101db880002519784,2020-01-28,5dd2a665849da70002026762,MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,0,0,0,0.0,0.0,3,,6,2.5,0
5e30ce3c01db88000251980a,2020-01-28,5dd2a665849da70002026762,ROOTS TO GO,Condor - Curitiba - Santa Quitéria,0,5,0,0.0,1.0,5,,10,4.0,0
5e30ce3c01db880002519806,2020-01-28,5dd2a665849da70002026762,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,2,0,0.0,0.67,3,,6,1.5,1
5e30cefd01db8800025198a0,2020-01-28,5dd2a665849da70002026762,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,2,0,0.0,0.67,3,,6,2.0,1
5e30cefd01db8800025198a4,2020-01-28,5dd2a665849da70002026762,ROOTS TO GO,Condor - Curitiba - João Bettega,0,5,0,0.0,1.0,5,,10,3.0,0
5e30d01b28eede0002b9b94c,2020-01-28,5dd2a665849da70002026762,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,,6,3.5,0
5e32ba8d3b18d600026f2ac0,2020-01-30,5dec10bef3609700028887a4,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,3,,6,5.0,0
5e32d5e14336ab00024d4ecc,2020-01-30,5ce9c746b9a0660034769abd,MOINHO DO NORDESTE,Condor - Curitiba - Marechal,0,0,0,0.0,0.0,3,,6,5.0,0
5e32dbcb4336ab00024d5200,2020-01-30,5d1d3f4a382ec300021c0d56,MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,0,2,0,0.0,0.67,3,,6,2.0,1
5e32eb43f6411c00028a7c26,2020-01-30,5d1d3f4a382ec300021c0d56,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,3,0,0.0,1.0,3,,6,5.0,0
5e32f01727096600020dde3a,2020-01-30,5ce9c746b9a0660034769abd,MOINHO DO NORDESTE,Condor - Curitiba - Torres,0,1,0,0.0,0.33,3,,6,5.0,0
5e32f39a03bcb50002284256,2020-01-30,5def2841adb7900002d8841d,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,,6,4.5,0
5e32f61f65e763000214c70e,2020-01-30,5de5665b64db250002bcc2ad,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,2,0,0.0,0.67,3,,6,3.5,0
5e330b31a3843600028f11a2,2020-01-30,5ce9c746b9a0660034769abd,MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,0,1,0,0.0,0.33,3,,6,5.0,0
5e331a7d32584100020f9a7c,2020-01-30,5de3d6c048d3f900024ea7e3,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,,6,4.0,0
5e3324da3dff6c00028f7039,2020-01-30,5ce9c746b9a0660034769abd,MOINHO DO NORDESTE,Condor - Colombo - Maracanã,0,0,0,0.0,0.0,3,,6,5.0,0
5e3324f83dff6c00028f7052,2020-01-30,5dc565dcf11fd30002472120,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,3,,6,4.0,0
5e3324f83dff6c00028f7056,2020-01-30,5dc565dcf11fd30002472120,DOM ELISEO,Condor - Curitiba - João Bettega,0,0,2,0.0,0.0,7,,14,3.0,0
5e33423345ca0400029a0c23,2020-01-30,5def2841adb7900002d8841d,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,2,0,0.0,0.67,3,,6,4.5,0
5e335aec9861d60002219d8e,2020-01-30,5e1c83d4a4519b00022cc748,DOM ELISEO,Condor -  Campo Mourão,0,7,0,0.0,1.0,7,,14,5.0,0
5e336510d7834000025165b5,2020-01-30,5dd55e22d49b8e0002893a62,MOINHO DO NORDESTE,Condor - Ponta Grossa - Jd. Carvalho,0,2,0,0.0,0.67,3,,6,3.5,0
5e33688dad32bd0002861693,2020-01-30,5da5f89c3778a80002097293,DOM ELISEO,Condor - Curitiba - Brasília,0,6,0,0.0,0.86,7,,14,4.0,0
5e34116f318f5600023838ae,2020-01-31,5dec10bef3609700028887a4,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,3,,6,5.0,0
5e3427f83c9af40002bf5fa0,2020-01-31,5e0147bd87e3f10002390449,ROOTS TO GO,Condor - Curitiba - Boa Vista,0,0,0,0.0,0.0,5,,10,4.0,0
5e344439aa0af900026c70d1,2020-01-31,5de5665b64db250002bcc2ad,ROOTS TO GO,Condor - Ponta Grossa - Nova Rússia,0,5,0,0.0,1.0,5,,10,4.0,0
5e344439aa0af900026c70cd,2020-01-31,5de5665b64db250002bcc2ad,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,1,0,0.0,0.33,3,,6,3.5,0
5e34575c4106940002c758aa,2020-01-31,5d2b478afee3f400023e27af,MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,3,,6,2.0,1
5e346b3ba2bed300025c47c5,2020-01-31,5def2841adb7900002d8841d,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Av. das Torres,0,3,0,0.0,1.0,3,,6,2.0,1
5e34743cdb6abc000254499a,2020-01-31,5ce9c746b9a0660034769abd,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,1,0,0.0,0.33,3,,6,5.0,0
5e34743cdb6abc000254499e,2020-01-31,5ce9c746b9a0660034769abd,ROOTS TO GO,Condor - São José dos Pinhais - Rua Joinville,0,4,0,0.0,0.8,5,,10,5.0,0
5e34a96a8ef0bd00022a5d9f,2020-01-31,5de2999e585cc6000210ad6c,ROOTS TO GO,Condor - Ponta Grossa - Jd. Carvalho,0,2,0,0.0,0.4,5,,10,4.0,0
5e34a96a8ef0bd00022a5d9b,2020-01-31,5de2999e585cc6000210ad6c,MOINHO DO NORDESTE,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,3,,6,5.0,0
5e34af52cbe1fa0002124330,2020-01-31,5de3d6c048d3f900024ea7e3,MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,0,0,1,0.0,0.0,3,,6,5.0,0
