activityId,date,workerId,companyName,establishmentName,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateOfRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating,marker
5df7e52d7fc3930002974ea6,2019-12-21,5d1b8973b204600002a2b3c0,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,11.0,6,5.0,0
5df7e52d90adfc00026eb680,2019-12-18,5dc316d4455d6a0002dfab27,MOINHO DO NORDESTE,Condor -  Campo Largo - Loteamento São José,0,1,0,0.0,0.33,3,49.0,6,4.0,0
5df7e52de9c1c6000262c2c1,2019-12-18,5d603b5e170bbf000268d101,MOINHO DO NORDESTE,Condor - Curitiba - Brasília,0,0,0,0.0,0.0,3,26.0,8,4.5,0
5df7e52e6d067300022c22fd,2019-12-21,5db5084d45011b0002241793,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,3,11.0,8,2.0,1
5df7e53190adfc00026eb68a,2019-12-18,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,24.0,6,5.0,0
5df7e531f84e80000291367e,2019-12-21,5cc86453bc41910038188d7a,MOINHO DO NORDESTE,Condor - Curitiba - São Braz,0,0,0,0.0,0.0,3,31.0,8,5.0,0
5df7e5326beba5000201d338,2019-12-21,5dea5a8b495b9d000273b486,MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,0,1,0,0.0,0.33,3,22.0,4,4.0,0
5df7e53290adfc00026eb68f,2019-12-21,5d387f53d31d0e0002015b55,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,3,0,0.0,1.0,3,2.0,4,4.0,0
5df7e53854573a0002fba1d9,2019-12-21,5dc1e88767625a0002d06324,MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,2,3,2,0.67,1.0,3,5.0,4,5.0,0
5df84bd4a595f10002eb48b4,2019-12-24,5def565134b96c0002a2071d,MOINHO DO NORDESTE,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,3,24.0,3,3.5,0
5df84bddc92a85000233f48f,2019-12-24,5d9490d3e200bb0002073e01,NOVA ALIANÇA,Condor - Ponta Grossa - Uvaranas,0,3,0,0.0,0.23,13,11.0,8,3.5,0
5df84bdec92a85000233f494,2019-12-24,5d9490d3e200bb0002073e01,NOVA ALIANÇA,Super Muffato - Ponta Grossa - Uvaranas,6,6,6,0.5,0.5,12,22.0,4,4.0,0
5df84be4c92a85000233f49e,2019-12-24,5d1f411b2495910002405fa2,MOINHO DO NORDESTE,Condor - Campo Largo - Centro,1,1,1,0.33,0.33,3,14.0,8,5.0,0
5df84be7ab7fe300028fd1be,2019-12-24,5d1f411b2495910002405fa2,MOINHO DO NORDESTE,Condor -  Campo Largo - Loteamento São José,0,3,0,0.0,1.0,3,34.0,7,3.0,0
5df8dc1913877c0002f72712,2019-12-17,5da5f89c3778a80002097293,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Portão,0,0,0,0.0,0.0,3,,6,5.0,0
5df8e4220599b300020c6be0,2019-12-19,5cf2d2b730c6300002c4c1a0,WAY BEER,Tissi - Campo Comprido,6,13,6,0.46,1.0,13,6.0,2,2.0,1
5df8e422adedd60002d37b3b,2019-12-19,5cf2d2b730c6300002c4c1a0,WAY BEER,Tissi - Cotolengo,3,13,3,0.23,1.0,13,6.0,2,2.0,1
5df8e4230df3b000025a762f,2019-12-19,5cf2d2b730c6300002c4c1a0,WAY BEER,Tissi - Guaira,8,13,8,0.62,1.0,13,5.0,4,1.0,1
5df92ad8d813cd0002b0bb96,2019-12-17,5d5de453c11dd200025aa40b,MR. CRUMS,Big - Curitiba - Av. das Torres,2,2,3,0.4,0.4,5,,20,4.0,0
5df95343fbb8eb0002b85e81,2019-12-17,5da5f89c3778a80002097293,MR. CRUMS,Big - Curitiba - Xaxim,2,2,2,0.4,0.4,5,,20,5.0,0
5df95343fbb8eb0002b85e85,2019-12-17,5da5f89c3778a80002097293,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Xaxim,3,3,3,1.0,1.0,3,,6,5.0,0
5df96342f5d3010002432ff0,2019-12-17,5dd47cc133d62b0002387d3b,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - General Osório,3,3,3,1.0,1.0,3,,6,5.0,0
5df96a14f5d30100024330c7,2019-12-17,5dd2a665849da70002026762,NOVILHO NOBRE (CÂMARA FRIA),Walmart - Curitiba - Jardim das Américas,3,3,3,1.0,1.0,3,,6,5.0,0
5df96b3444aa60000270cd8e,2019-12-17,5dc2cb035d818b000215db02,MR. CRUMS,Mercadorama - Curitiba - Comendador Araújo,1,1,1,0.2,0.2,5,,20,4.0,0
5df96b3444aa60000270cd92,2019-12-17,5dc2cb035d818b000215db02,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - Comendador Araújo,0,3,0,0.0,1.0,3,,6,2.0,1
5df96e4641700800025399ff,2019-12-17,5dc2cb035d818b000215db02,MR. CRUMS,Walmart - Curitiba - Juvevê,2,10,2,0.4,2.0,5,,20,3.0,0
"5dfa6109c06bcc00021b461f,2019-12-19,5dd754ad0c1cb60002db67b3,LOMAN COGUMELOS,""Super Muffato - Londrina - Gourmet Aurora "",5,6,8,0.5,0.6,10,51.0,9,5.0,0"
5dfa61a766800e000222134e,2019-12-20,5d94b47d7574da0002e493d5,LOMAN COGUMELOS,Super Muffato - Curitiba - Folloni,0,0,0,0.0,0.0,10,17.0,4,5.0,0
5dfa645b8bcf2f0002d883d1,2019-12-23,5dd97ac0a653040002ed1704,LOMAN COGUMELOS,Walmart - Curitiba - Juvevê,8,10,8,0.8,1.0,10,21.0,5,4.0,0
5dfa645c8bcf2f0002d883d6,2019-12-20,5de7e593d0943c000243b8d8,LOMAN COGUMELOS,Walmart - Curitiba - Juvevê,1,10,1,0.1,1.0,10,9.0,4,1.0,1
5dfab09cba453900029f8e5f,2019-12-18,5dc316d4455d6a0002dfab27,MR. CRUMS,Big - Curitiba - Av. Paraná,3,3,3,0.6,0.6,5,,20,2.0,1
5dfabe1613d92600028d305a,2019-12-18,5dc316d4455d6a0002dfab27,MR. CRUMS,Walmart - Curitiba - Juvevê,2,10,2,0.4,2.0,5,,20,2.5,0
5dfad0f8e3babb0002afa763,2019-12-18,5dd47cc133d62b0002387d3b,LOHN BIER,Mercadorama - Curitiba - Rebouças,10,12,10,0.83,1.0,12,,24,5.0,0
5dfad25e01b9640002c16fd3,2019-12-18,5db75e9d97eeab0002d66065,LOHN BIER,Big - Curitiba - Torres,8,12,8,0.67,1.0,12,,24,2.0,1
5dfaeed5a368a0000204c5f5,2019-12-26,5de83e76a54c920002ca88d2,WAY BEER,Tissi - Pilarzinho,0,8,0,0.0,0.62,13,5.0,7,4.0,0
5dfba13d68f51c00023c21ee,2019-12-19,5d1a41a00c2bf400022ff486,DOM ELISEO,Condor - Almirante Tamandaré - Alto Pinheiros,2,2,2,0.29,0.29,7,,14,4.0,0
5dfbaa399499670002d837e3,2019-12-19,5dc1e88767625a0002d06324,DOM ELISEO,Condor - Ponta Grossa - Jd. Carvalho,2,7,2,0.29,1.0,7,,14,2.0,1
5dfbafd56156e40002bca55c,2019-12-19,5d1652d3e141580002708d43,DOM ELISEO,Condor - Campo Largo - Centro,4,6,4,0.57,0.86,7,,14,2.0,1
5dfbbefcbdac800002f0ab0c,2019-12-19,5dae645a554d5300020e450d,DOM ELISEO,Condor - Curitiba - Água Verde,2,6,2,0.29,0.86,7,,14,3.0,0
5dfbc0d7838fae000253d379,2019-12-19,5d1652d3e141580002708d43,DOM ELISEO,Condor -  Campo Largo - Loteamento São José,5,6,5,0.71,0.86,7,,14,2.0,1
5dfbcb7145901100028b85d3,2019-12-24,5dbcd300677cf500027903a3,DOM ELISEO,Condor - Joinville - Itaum,1,3,3,0.14,0.43,7,60.0,6,3.5,0
"5dfbce496b25e500022d58ec,2019-12-21,5dd754ad0c1cb60002db67b3,BIOZEN,""Super Muffato - Londrina - Duque "",0,1,1,0.0,0.25,4,63.0,4,5.0,0"
5dfc0474714b8700023d735b,2019-12-19,5d5fbce49e62520002c27190,DOM ELISEO,Condor - Pinhais - Av. Jacob Macanhan,2,6,2,0.29,0.86,7,,14,3.0,0
5dfc04c6714b8700023d73b1,2019-12-19,5d1b8973b204600002a2b3c0,DOM ELISEO,Condor - Curitiba - Santa Quitéria,2,3,2,0.29,0.43,7,,14,1.0,1
5dfc143d714b8700023d7a63,2019-12-19,5d2b478afee3f400023e27af,DOM ELISEO,Condor -  Paranaguá - Centro,4,4,4,0.57,0.57,7,,14,3.0,0
5dfc40501a424a000284cbc2,2019-12-27,5dbc7318a569060002deb531,LOMAN COGUMELOS,Walmart - Curitiba - Juvevê,0,10,0,0.0,1.0,10,16.0,2,1.0,1
5dfc40626b25e500022d6918,2019-12-27,5dc2cb035d818b000215db02,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Veríssimo,8,8,8,1.0,1.0,8,6.0,2,2.0,1
5dfcc4bfe7d789000201d556,2019-12-26,5defa9ef60d09d0002e75bc8,AMABENE (CÂMARA FRIA),Max Atacadista - Campo Comprido,6,8,6,0.67,0.89,9,,2,1.0,1
5dfcca99c26c63000286510a,2019-12-21,5d434aef4cb39500023ccdfc,MANIACS BREWING,Walmart - Curitiba - Juvevê,6,9,7,0.55,0.82,11,56.0,8,1.0,1
5dfccb1ac38da1000256d0b8,2019-12-21,5d1574b198473f0002f113bc,MANIACS BREWING,Mercadorama - Curitiba - Comendador Araújo,7,7,7,0.64,0.64,11,6.0,6,5.0,0
5dfcd2456ca9490002c15786,2019-12-20,5d1652d3e141580002708d43,DOM ELISEO,Condor - Curitiba - Santa Felicidade,3,5,5,0.43,0.71,7,,14,3.0,0
5dfcd760f6b81b00026236e4,2019-12-27,5ded4938b3d8a700027f005c,AMABENE (CÂMARA FRIA),Triunfo Supermercados - Curitiba - Barrerinha,6,19,6,0.32,1.0,19,18.0,8,2.0,1
5dfcd782f6b81b00026236f4,2019-12-27,5de83e76a54c920002ca88d2,AMABENE (CÂMARA FRIA),Italo - Curitiba,0,10,0,0.0,0.63,16,12.0,16,2.0,1
5dfcec7d6a57730002e4c986,2019-12-20,5d214ecd3cc3870002993d43,ROOTS TO GO,Condor -  Maringá - Av. Colombo,5,5,5,1.0,1.0,5,,10,5.0,0
5dfd201c33298b000270f140,2019-12-20,5d1a41a00c2bf400022ff486,MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,3,3,3,1.0,1.0,3,,6,2.0,1
5dfd23a6d1c8c70002b39544,2019-12-20,5cf6c994a68a4d0002e06fdf,MR. CRUMS,Big - Curitiba - Santa Felicidade,2,2,2,0.4,0.4,5,,10,4.0,0
5dfd26f433298b000270f478,2019-12-20,5da9244397fc8600020d7556,MR. CRUMS,Walmart - Curitiba - Juvevê,3,5,3,0.6,1.0,5,,10,1.0,1
5dfd3934d1c8c70002b3a8cd,2019-12-24,5dbcd300677cf500027903a3,ROOTS TO GO,Condor - Joinville - Itaum,0,0,0,0.0,0.0,5,14.0,4,5.0,0
5dfd3a0e28b4cd00024b57d1,2019-12-26,5de3d6c048d3f900024ea7e3,AMABENE (CÂMARA FRIA),Supermercados Goes - Curitiba - Parolin,1,9,1,0.11,1.0,9,87.0,18,3.0,0
5dfd3a484161d20002fc582f,2019-12-26,5d55d5b2bb4e0f0002312e00,AMABENE (CÂMARA FRIA),Supermercado Gabão - Santa Helena,6,15,6,0.27,0.68,22,31.0,14,2.0,1
5dfd3a7633298b0002710024,2019-12-26,5dd4a32e33d62b0002388828,AMABENE (CÂMARA FRIA),Stresser - Rio Branco do Sul,16,18,18,0.59,0.67,27,14.0,6,2.0,1
5dfd3a9433298b0002710038,2019-12-26,5dd4a32e33d62b0002388828,AMABENE (CÂMARA FRIA),Stresser - Itaperuçu,15,17,15,0.56,0.63,27,75.0,16,4.0,0
5dfd91e6d1c8c70002b3dcfb,2019-12-28,5dd0aa510ab3830002cda43b,MOINHO DO NORDESTE,Condor - Curitiba - Sítio Cercado,1,3,2,0.33,1.0,3,15.0,3,2.0,1
5dfd91edd1c8c70002b3dd2d,2019-12-28,5cbf7e97c988da0039803bfb,MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,0,1,0,0.0,0.33,3,19.0,6,4.0,0
5dfd91f9942efd0002fc9164,2019-12-28,5d92a44ddaf60800023761b3,MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,0,1,0,0.0,0.33,3,13.0,4,5.0,0
5dfd91f9d1c8c70002b3dd59,2019-12-28,5deeb375c3d5ab000280001d,MOINHO DO NORDESTE,Condor -  Paranaguá - Centro,0,0,0,0.0,0.0,3,29.0,4,5.0,0
5dfe15ad9c78f10002164c62,2019-12-21,5de83e76a54c920002ca88d2,MR. CRUMS,Walmart - Curitiba - Juvevê,0,2,0,0.0,0.4,5,,10,1.0,1
5dff5c249b42e90002a50f93,2019-12-23,5dd5254933d62b000238addf,CONDOR MATRIZ,Condor - Curitiba - João Bettega,2,6,10,0.03,0.1,61,220.0,13,2.0,1
5e0034c05ce63700025a710e,2019-12-30,5d9f89dd18bb460002151a1f,PREMISSE,Max Contemporânea Atacarejo - Araucária,0,0,0,0.0,0.0,10,,0,1.0,1
5e0034d82b266f0002a0a9f2,2019-12-30,5d9490d3e200bb0002073e01,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Jd. Carvalho,1,15,1,0.04,0.65,23,22.0,6,3.5,0
5e0034da5ce63700025a714b,2019-12-30,5decd43d40714400025321fb,AMABENE (CÂMARA FRIA),Condor - Curitiba - Cajuru,0,6,0,0.0,1.0,6,31.0,8,5.0,0
5e0034da95d4f00002c1d6d7,2019-12-30,5deeb375c3d5ab000280001d,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,6,20,6,0.26,0.87,23,33.0,4,3.0,0
5e0034dc5ce63700025a715a,2019-12-30,5df0f157585efe000206b2ef,AMABENE (CÂMARA FRIA),Condor - Curitiba - Derosso,1,1,1,0.17,0.17,6,6.0,4,1.0,1
5e0034debf80620002bf7db5,2019-12-30,5dd0aa510ab3830002cda43b,AMABENE (CÂMARA FRIA),Condor - Curitiba - Umbará,0,0,1,0.0,0.0,6,13.0,4,1.5,1
5e0034e05ce63700025a7173,2019-12-30,5df0f157585efe000206b2ef,MR. CRUMS,Big - Curitiba - Xaxim,0,7,6,0.0,0.33,21,25.0,6,2.0,1
5e0034e1bf80620002bf7dba,2019-12-30,5df0f157585efe000206b2ef,MR. CRUMS,Big - Curitiba - Torres,0,3,0,0.0,0.14,21,10.0,4,2.0,1
5e00a3c35ce63700025a813c,2019-12-23,5de83e76a54c920002ca88d2,DOM ELISEO,Condor - Curitiba - Boa Vista,0,3,0,0.0,0.43,7,,14,1.0,1
5e00c05b6848900002448e74,2019-12-23,5de7a14fccd3f400029548b6,MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,0,1,0,0.0,0.33,3,,6,5.0,0
5e00c05b6848900002448e78,2019-12-23,5de7a14fccd3f400029548b6,DOM ELISEO,Condor - Curitiba - Cristo Rei,3,3,3,0.43,0.43,7,,14,3.0,0
5e00d124684890000244a5ca,2019-12-23,5de7a14fccd3f400029548b6,MOINHO DO NORDESTE,Condor - Curitiba - Cajuru,0,1,0,0.0,0.33,3,,6,5.0,0
5e00f98003c7a6000222ccf5,2019-12-23,5d5fbce49e62520002c27190,MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,1,1,1,0.33,0.33,3,,6,4.0,0
5e010c41c93d5800027ada21,2019-12-23,5d94b47d7574da0002e493d5,DOM ELISEO,Condor - Curitiba - Nilo Peçanha,4,5,5,0.57,0.71,7,,14,2.0,1
5e011e394fa0fb000273a0f1,2019-12-26,5de93585fbdfee0002c7bb24,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,3,0,0.0,1.0,3,14.0,4,4.0,0
5e011e8ceff310000252c84a,2019-12-23,5dae645a554d5300020e450d,DOM ELISEO,Condor - Curitiba - Água Verde,2,5,3,0.29,0.71,7,,14,4.0,0
5e011fd811da090002490a31,2019-12-23,5dae645a554d5300020e450d,DOM ELISEO,Condor - Curitiba - Marechal,2,6,2,0.29,0.86,7,,14,2.0,1
5e012b02cce1f1000288394b,2019-12-23,5d7d3fca6049be00028026a5,DOM ELISEO,Condor - São José dos Pinhais - Centro,2,6,2,0.29,0.86,7,,14,5.0,0
5e012b2897ad4a00028b0606,2019-12-23,5d669adf3a6c7e0002b841f0,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,,6,5.0,0
5e012e0a97ad4a00028b069e,2019-12-23,5dc1e88767625a0002d06324,DOM ELISEO,Condor - Ponta Grossa - Jd. Carvalho,2,6,2,0.29,0.86,7,,14,2.0,1
5e01300bcce1f10002883b7f,2019-12-23,5d94b47d7574da0002e493d5,DOM ELISEO,Condor - Fazenda Rio Grande,2,7,2,0.29,1.0,7,,14,2.0,1
5e0136c04fdeac00028516d6,2019-12-23,5d1b8973b204600002a2b3c0,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,,6,5.0,0
5e0139f24ab8cf00023cdcdf,2019-12-23,5d533d9b82b97900027d9c93,DOM ELISEO,Condor -  Maringá  - Av. Paranà,0,5,0,0.0,0.71,7,,14,2.0,1
5e0145154fdeac0002851cdf,2019-12-23,5dae1bdcfd8abd000253b680,MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,0,3,0,0.0,1.0,3,,6,4.5,0
5e0186555680630002500c90,2019-12-31,5dec377710986b00021098f8,LOMAN COGUMELOS,Super Muffato - Curitiba - Tarumã,0,0,0,0.0,0.0,10,,2,1.0,1
5e0186555a7887000215f997,2019-12-31,5dbcd300677cf500027903a3,DOM ELISEO,Condor - Joinville - Itaum,3,7,3,0.43,1.0,7,34.0,4,1.0,1
5e0186565a7887000215f99c,2019-12-31,5dbcd300677cf500027903a3,DOM ELISEO,Condor - Joinville - América,1,4,2,0.14,0.57,7,53.0,8,3.0,0
5e0204994fed870002c6015b,2019-12-24,5dcc1b432d4ff20002da7cd0,ROOTS TO GO,Condor - Araucária - BR,1,5,1,0.2,1.0,5,,10,3.0,0
5e02108b153a17000239fd1c,2019-12-24,5dc1e88767625a0002d06324,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,3,,6,2.0,1
5e021593affd92000275dcca,2019-12-24,5dcd1e4497f3a60002d3bcff,ROOTS TO GO,Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,5,,10,1.0,1
5e022df4c616c70002de3df8,2019-12-30,5db72bbd2546450002800f62,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,3,2,0.0,0.05,59,70.0,6,2.0,1
5e02554e775d3d00025a7fbc,2019-12-24,5da5f89c3778a80002097293,DOM ELISEO,Condor - Curitiba - Derosso,5,5,5,0.71,0.71,7,,14,3.0,0
5e028aa15ecf5600025fb0e0,2019-12-24,5daa32561f47c700024aa1f6,ROOTS TO GO,Condor - Curitiba - Pinheirinho,0,0,0,0.0,0.0,5,,10,1.0,1
5e0429725659ea000256c20f,2020-01-02,5d7a4828d1f0070002500813,JAYFEX CONSULTING,Super Boni - Alto Boqueirão,7,9,7,0.58,0.75,12,11.0,6,5.0,0
5e042977413433000251990c,2020-01-02,5d5c97f6e512ac0002481158,VINHOS TERRAUSTRAL,Condor - Curitiba - Champagnat,6,6,0,0.26,0.26,23,,13,2.0,1
5e04297aad485f0002792e6f,2019-12-26,5df0f157585efe000206b2ef,VINHOS TERRAUSTRAL,Condor - Curitiba - Torres,0,0,0,0.0,0.0,23,27.0,4,2.0,1
5e042980d4285a000235367a,2020-01-02,5df446bd0068820002871100,AMABENE (CÂMARA FRIA),Max Atacadista - Campo Comprido,1,2,3,0.11,0.22,9,131.0,12,5.0,0
5e042984d4285a000235367f,2020-01-02,5dd03193d974f4000213e579,AMABENE (CÂMARA FRIA),Supermercado Molina - São José dos Pinhais - Cruzeiro,7,20,3,0.35,1.0,20,20.0,10,5.0,0
5e04a82c80c2a60002e30967,2019-12-26,5d669adf3a6c7e0002b841f0,DOM ELISEO,Condor -  Londrina,1,2,1,0.14,0.29,7,,14,5.0,0
5e04b3b293ff820002e89757,2019-12-26,5de83e76a54c920002ca88d2,DOM ELISEO,Condor - Curitiba - Santa Cândida,0,7,0,0.0,1.0,7,,14,2.0,1
5e04c87bd7b0c2000258ee3b,2020-01-02,5d62abd08e65c200021be3ef,VINHOS TERRAUSTRAL,Condor - Curitiba - Torres,0,0,0,0.0,0.0,23,20.0,4,3.0,0
5e04cba7d7b0c2000258ef5a,2019-12-26,5d16487bb67b2200027fd0b0,DOM ELISEO,Condor - Curitiba - Marechal,2,7,2,0.29,1.0,7,,14,2.0,1
5e04e5bd7f4d13000258d6bd,2019-12-26,5d5de453c11dd200025aa40b,DOM ELISEO,Condor - Pinhais - Av. Iraí,2,2,2,0.29,0.29,7,,14,3.0,0
5e04e9e24490e600021a74d0,2019-12-26,5cf6c994a68a4d0002e06fdf,DOM ELISEO,Condor - Curitiba - Champagnat,2,2,2,0.29,0.29,7,,14,2.0,1
5e04f24e7de7870002637885,2019-12-26,5d1fa4239445ca0002ad77d8,DOM ELISEO,Condor - Curitiba - Torres,3,6,3,0.43,0.86,7,,14,2.0,1
5e0517a16e5c7f0002b3d390,2019-12-26,5da71b107fb7170002ad6e33,DOM ELISEO,Condor - Campo Largo - Centro,0,4,0,0.0,0.57,7,,14,2.0,1
5e054aca6e5c7f0002b3e73d,2019-12-26,5dc2cb035d818b000215db02,MR. CRUMS,Walmart - Curitiba - Juvevê,0,5,0,0.0,1.0,5,,10,5.0,0
5e054aca6e5c7f0002b3e741,2019-12-26,5dc2cb035d818b000215db02,LOHN BIER,Walmart - Curitiba - Juvevê,5,12,5,0.42,1.0,12,,24,5.0,0
5e057ac9d4df8f00020e076d,2020-01-03,5d7a4828d1f0070002500813,SUPER SAÚDE NUTRI,Verde Mais - Xaxim,9,16,9,0.56,1.0,16,13.0,6,2.0,1
5e057ac9ea6a540002ef7b97,2020-01-03,5dec377710986b00021098f8,AMABENE (CÂMARA FRIA),Circuito Atacadista,0,20,0,0.0,1.0,20,9.0,4,2.0,1
5e057ad16e5c7f0002b40284,2020-01-03,5dbcd300677cf500027903a3,DOM ELISEO,Condor - Joinville - América,3,5,3,0.43,0.71,7,39.0,6,3.0,0
5e057ad2d4df8f00020e0777,2020-01-03,5defa9ef60d09d0002e75bc8,TRINDADE MASSAS (CÂMARA FRIA),Zamprogna - Fazendinha,7,7,8,0.58,0.58,12,58.0,10,2.0,1
5e057ad6b3977e0002480fba,2020-01-03,5dbf4c6abdda6a0002b68276,AMABENE (CÂMARA FRIA),Italo - Curitiba,6,14,8,0.38,0.88,16,43.0,5,2.0,1
5e057ae4f962ed00022a68a0,2020-01-03,5d557a20f880f500027c0405,LATINEX,Ítalo - Foz do Iguaçu - Centro,0,86,0,0.0,1.0,86,13.0,2,1.0,1
5e057ae7eff564000255998b,2020-01-03,5deeb375c3d5ab000280001d,MOINHO DO NORDESTE,Condor -  Paranaguá - Centro,1,1,1,0.33,0.33,3,13.0,4,4.0,0
5e057aea93f4960002b64987,2020-01-03,5d4752559842d60002d9641d,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Almirante Tamandare,0,1,1,0.0,0.13,8,31.0,6,5.0,0
5e057aed6e5c7f0002b402cf,2020-01-03,5dd97ac0a653040002ed1704,LOMAN COGUMELOS,Big - Curitiba - Av. Paraná,9,10,9,0.9,1.0,10,16.0,2,5.0,0
5e057af56e5c7f0002b402ed,2020-01-03,5d7a4828d1f0070002500813,LIZER DISTRIBUIDORA,Super Boni - Alto Boqueirão,16,26,16,0.62,1.0,26,32.0,10,2.0,1
5e063423cf816000029a9dfb,2019-12-27,5cf6c994a68a4d0002e06fdf,DOM ELISEO,Condor - Curitiba - Santa Felicidade,6,6,6,0.86,0.86,7,,14,1.0,1
5e068d9972b24400027dd567,2019-12-27,5cdb523eb3429500346a8bcc,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,,6,4.0,0
5e068d998b14f60002f6b7e8,2019-12-27,5cdb523eb3429500346a8bcc,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,,6,1.0,1
5e068d998b14f60002f6b7ec,2019-12-27,5cdb523eb3429500346a8bcc,ROOTS TO GO,Condor - Curitiba - Água Verde,3,5,3,0.6,1.0,5,,10,5.0,0
5e069a198b14f60002f6bc5b,2019-12-27,5dcd1e4497f3a60002d3bcff,DOM ELISEO,Condor - Curitiba - Cajuru,4,6,4,0.57,0.86,7,,14,4.0,0
5e06cc51c211c30002b118bc,2020-01-04,5df42838b164a5000205f26b,LOMAN COGUMELOS,Super Muffato - Maringá - João Paulino,9,10,9,0.9,1.0,10,15.0,4,2.0,1
5e06cc5555ba14000218d9ef,2020-01-04,5da9244397fc8600020d7556,VINHOS TERRAUSTRAL,Condor - Curitiba - Nilo Peçanha,15,23,16,0.65,1.0,23,262.0,20,4.0,0
5e06cc5f9eafbf000298a351,2020-01-04,5d9f9b05d33d2000021b6a1b,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,6.0,8,5.0,0
5e06cc75525fda00023ee92f,2020-01-04,5df0f157585efe000206b2ef,AMABENE (CÂMARA FRIA),Condor - Curitiba - Sítio Cercado,1,1,1,0.17,0.17,6,5.0,4,1.0,1
5e06cc77525fda00023ee939,2020-01-04,5dfd21e82954a70002cd4155,MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,0,0,0,0.0,0.0,3,35.0,23,2.0,1
5e06cc7d525fda00023ee957,2020-01-04,5d0983ec6045c10002f8d5f6,MOINHO DO NORDESTE,Condor - Campo Largo - Centro,0,1,0,0.0,0.33,3,54.0,4,2.0,1
5e06cc83c211c30002b1192c,2020-01-04,5dea5a8b495b9d000273b486,MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,0,0,0,0.0,0.0,3,4.0,4,2.0,1
5e074ba99eafbf000298b9ac,2019-12-28,5d1f657ee97704000234ee22,MR. CRUMS,Big - Curitiba - Av. das Torres,1,3,1,0.2,0.6,5,,10,4.0,0
5e07b51ceeb6eb0002e3bce0,2019-12-28,5dbdb2f6a7c24d0002f5aab0,MR. CRUMS,Mercadorama - Curitiba - Rebouças,2,4,2,0.4,0.8,5,,10,5.0,0
5e080c849c390b000227356b,2020-01-02,5deeb375c3d5ab000280001d,NOVA ALIANÇA,Condor -  Paranaguá - Centro,2,9,2,0.15,0.69,13,22.0,2,2.0,1
5e080c859c390b0002273575,2020-01-02,5d137415548651000251a699,NOVA ALIANÇA,Condor - Ponta Grossa - Nova Rússia,2,2,2,0.15,0.15,13,26.0,16,2.0,1
5e080c889c390b0002273589,2020-01-02,5d137415548651000251a699,NOVA ALIANÇA,Super Muffato - Ponta Grossa - Nova Rússia,2,4,2,0.17,0.33,12,15.0,9,2.0,1
5e080c899c390b000227358e,2020-01-02,5d137415548651000251a699,NOVA ALIANÇA,Super Muffato - Ponta Grossa - Oficinas,1,3,1,0.08,0.25,12,11.0,8,2.0,1
5e081dc29c390b0002273dfa,2020-01-05,5df263b83f471c0002d3f15c,TRINDADE MASSAS (CÂMARA FRIA),Max Atacadista - Pinhais,0,3,0,0.0,0.5,6,33.0,10,5.0,0
